SessionID,Severity,Code,Name,Description,ParentFile,Line,Column,Code Unit Database,Code Unit Schema,Code Unit Package,Code Unit Name,Code Unit Id,Code Unit,Code Unit Size,SourceLanguage,MigrationID
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,11342,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,11470,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,11575,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,11684,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,11825,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,11960,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,12094,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,12210,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0027,Variable with invalid query,THE FOLLOWING STATEMENT USES A VARIABLE/LITERAL WITH AN INVALID QUERY AND IT WILL NOT BE EXECUTED,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,3611,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,12376,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0027,Variable with invalid query,THE FOLLOWING STATEMENT USES A VARIABLE/LITERAL WITH AN INVALID QUERY AND IT WILL NOT BE EXECUTED,vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,3,12368,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,None,SSC-FDM-0007,Element with missing dependencies,"MISSING DEPENDENT OBJECTS """"operations"".""mv_tbl__mv_advertiser_spend__0_recomputed"""", """"operations"".""mv_tbl__mv_advertiser_spend__0"""", """"mv_tbl__mv_advertiser_spend__0__insert_tmp"""", """"mv_tbl__mv_advertiser_spend__0_tmp""""",vevodb/operations/procedure/mv_sp__mv_advertiser_spend__4_2_cascade.sql,1,0,vevodb,operations,N/A,"mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.operations.mv_sp__mv_advertiser_spend__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,44,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,1011,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,1153,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,1302,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,1417,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,1562,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,1748,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0027,Variable with invalid query,THE FOLLOWING STATEMENT USES A VARIABLE/LITERAL WITH AN INVALID QUERY AND IT WILL NOT BE EXECUTED,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,36,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'IVM_AVG_DIV' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,2208,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'AlterTableRename' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,2521,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'IVM_AVG_DIV' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,2880,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,None,SSC-FDM-0019,Semantic information could not be loaded.,"SEMANTIC INFORMATION COULD NOT BE LOADED FOR ""analytics"".""mv_daily_revenue_summary"". CHECK IF THE NAME IS INVALID OR DUPLICATED.",vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,2570,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,3060,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,3427,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,3550,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,3691,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,3838,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,4140,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,4263,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,4404,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,4551,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,4875,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,4998,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,5139,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,5286,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
